,running_losses,acc_val,acc_test
162,1.384523630142212,0.6921086675291074,0.6869340232858991
163,1.5005208253860474,0.6895213454075032,0.6811125485122898
164,1.3348747491836548,0.5717981888745148,0.5724450194049159
165,1.0670207738876343,0.6869340232858991,0.6888745148771022
166,0.6520125269889832,0.5666235446313066,0.5769728331177232
167,1.7600191831588745,0.7141009055627425,0.705045278137128
168,0.9014445543289185,0.6714100905562742,0.6772315653298836
169,2.067505359649658,0.6520051746442432,0.6681759379042691
170,0.854324460029602,0.6739974126778784,0.6824062095730918
171,0.9060940146446228,0.705045278137128,0.6959896507115135
172,0.8871622085571289,0.6571798188874515,0.6545924967658473
173,3.1263270378112793,0.6532988357050453,0.6520051746442432
174,1.0076463222503662,0.6739974126778784,0.6655886157826649
175,1.9263734817504883,0.6144890038809832,0.6093143596377749
176,2.197019577026367,0.5860284605433377,0.5847347994825356
177,3.3088669776916504,0.6507115135834411,0.6461836998706338
178,2.3154678344726562,0.6196636481241915,0.6177231565329884
179,2.6034629344940186,0.685640362225097,0.6888745148771022
180,1.9859917163848877,0.6170763260025873,0.6274256144890039
181,3.701512098312378,0.6649417852522639,0.6623544631306598
182,2.309591770172119,0.5601552393272963,0.55627425614489
183,2.321169137954712,0.6377749029754204,0.6435963777490298
184,2.6883957386016846,0.7076326002587322,0.7095730918499353
185,1.0171641111373901,0.6610608020698577,0.6532988357050453
186,1.6738853454589844,0.720569210866753,0.7192755498059509
187,1.3209753036499023,0.6532988357050453,0.666882276843467
188,1.4141243696212769,0.6377749029754204,0.6474773609314359
189,1.5688111782073975,0.666235446313066,0.6578266494178525
190,0.9394875168800354,0.6545924967658473,0.6623544631306598
191,1.9683417081832886,0.6882276843467011,0.6946959896507116
192,1.004358172416687,0.6274256144890039,0.630659767141009
193,2.279615879058838,0.5666235446313066,0.5679172056921087
194,1.6564712524414062,0.6972833117723156,0.6979301423027167
195,1.6849669218063354,0.6532988357050453,0.6403622250970246
196,2.0097079277038574,0.703751617076326,0.703104786545925
197,2.056105136871338,0.6895213454075032,0.685640362225097
198,1.2101086378097534,0.6196636481241915,0.6274256144890039
199,1.342012643814087,0.6377749029754204,0.6474773609314359
200,1.0738507509231567,0.7089262613195343,0.704398447606727
201,1.0664860010147095,0.5485122897800776,0.555627425614489
202,1.3605772256851196,0.6791720569210866,0.6785252263906857
203,2.2679190635681152,0.7102199223803364,0.6966364812419146
204,3.107208013534546,0.6326002587322122,0.6526520051746443
205,1.2382756471633911,0.6675291073738681,0.666882276843467
206,1.0516130924224854,0.517464424320828,0.5239327296248383
207,1.6532379388809204,0.6041397153945667,0.609961190168176
208,1.653704047203064,0.6714100905562742,0.6701164294954722
209,1.981361746788025,0.6817593790426908,0.6934023285899095
210,1.215453028678894,0.6416558861578266,0.6364812419146184
211,1.0825865268707275,0.6545924967658473,0.6539456662354464
212,1.5569994449615479,0.6765847347994826,0.6824062095730918
213,1.2869460582733154,0.6895213454075032,0.6927554980595084
214,2.016726016998291,0.6235446313065977,0.6119016817593791
215,1.9545129537582397,0.6869340232858991,0.6934023285899095
216,2.4841580390930176,0.5860284605433377,0.5756791720569211
217,1.816091775894165,0.6739974126778784,0.6636481241914618
218,2.1974616050720215,0.6701164294954722,0.6623544631306598
219,0.9683923125267029,0.6080206985769728,0.5983182406209573
220,2.373586654663086,0.6222509702457956,0.6228978007761966
221,2.4771101474761963,0.6610608020698577,0.6552393272962483
222,1.5112978219985962,0.6804657179818887,0.6882276843467011
223,1.2893311977386475,0.6688227684346701,0.6772315653298836
224,1.9084595441818237,0.6468305304010349,0.6584734799482536
225,2.2020275592803955,0.6545924967658473,0.6507115135834411
226,1.194554090499878,0.6326002587322122,0.6351875808538163
227,1.077716588973999,0.703751617076326,0.6953428201811126
228,1.4632898569107056,0.6364812419146184,0.6410090556274256
229,1.8371285200119019,0.6869340232858991,0.6811125485122898
230,3.831505537033081,0.6377749029754204,0.6377749029754204
231,0.9745044708251953,0.648124191461837,0.6520051746442432
232,1.9343698024749756,0.5653298835705045,0.5595084087968952
233,2.353036880493164,0.6921086675291074,0.6752910737386805
234,1.8491777181625366,0.6571798188874515,0.6623544631306598
235,0.6971789598464966,0.6429495472186287,0.6494178525226391
236,1.8264713287353516,0.6701164294954722,0.6824062095730918
237,2.1864540576934814,0.7128072445019404,0.702457956015524
238,0.5830077528953552,0.5329883570504528,0.5271668822768435
239,1.1666457653045654,0.7166882276843467,0.722509702457956
240,1.7650010585784912,0.6403622250970246,0.6377749029754204
241,0.6960460543632507,0.6054333764553687,0.609961190168176
242,1.2258697748184204,0.6972833117723156,0.6921086675291074
243,2.0012733936309814,0.5717981888745148,0.5860284605433377
244,0.759984016418457,0.4721862871927555,0.47347994825355755
245,2.5294382572174072,0.5782664941785253,0.573738680465718
246,2.277872323989868,0.7076326002587322,0.7128072445019404
247,0.5895940661430359,0.6571798188874515,0.666882276843467
248,1.612375259399414,0.6739974126778784,0.6772315653298836
249,0.8064890503883362,0.6080206985769728,0.609961190168176
250,1.3553396463394165,0.6351875808538163,0.6377749029754204
251,1.2329378128051758,0.7153945666235446,0.703104786545925
252,1.0037904977798462,0.5989650711513583,0.5996119016817594
253,0.8055239319801331,0.6248382923673997,0.6248382923673997
254,1.6874988079071045,0.6326002587322122,0.6358344113842174
255,1.4645382165908813,0.6817593790426908,0.666235446313066
256,1.6153303384780884,0.5394566623544631,0.5517464424320828
257,3.626741886138916,0.6248382923673997,0.6351875808538163
258,0.8348711133003235,0.6235446313065977,0.6384217335058214
259,2.366994619369507,0.7270375161707633,0.723156532988357
260,1.5034266710281372,0.6442432082794308,0.6403622250970246
261,1.9019012451171875,0.6584734799482536,0.6520051746442432
262,1.8555341958999634,0.6946959896507116,0.6979301423027167
263,3.3094067573547363,0.6429495472186287,0.6494178525226391
264,0.9146400690078735,0.6222509702457956,0.6384217335058214
265,1.2121926546096802,0.6921086675291074,0.6824062095730918
266,1.7013473510742188,0.5627425614489003,0.5608020698576973
267,1.7030506134033203,0.6222509702457956,0.6267787839586029
268,2.269408702850342,0.7063389391979301,0.703751617076326
269,1.495012879371643,0.6532988357050453,0.6636481241914618
270,1.1888130903244019,0.6752910737386805,0.6778783958602846
271,1.3306264877319336,0.6921086675291074,0.6908150064683053
272,0.836371898651123,0.6054333764553687,0.6138421733505821
273,1.7917903661727905,0.6727037516170763,0.6785252263906857
274,2.3010191917419434,0.7309184993531694,0.7186287192755498
275,1.7598730325698853,0.7141009055627425,0.7056921086675291
276,3.234962224960327,0.5989650711513583,0.5996119016817594
277,2.6021411418914795,0.6235446313065977,0.6241914618369987
278,1.5792683362960815,0.6067270375161707,0.6034928848641656
279,1.200805425643921,0.6144890038809832,0.6267787839586029
280,2.769972324371338,0.6752910737386805,0.6694695989650712
281,0.8349773287773132,0.6636481241914618,0.6733505821474773
282,1.1078670024871826,0.6054333764553687,0.6119016817593791
283,1.008868932723999,0.5316946959896507,0.5297542043984476
284,2.993464231491089,0.6714100905562742,0.6617076326002588
285,1.7945821285247803,0.6584734799482536,0.630659767141009
286,0.6498718857765198,0.666235446313066,0.6694695989650712
287,1.0366519689559937,0.6390685640362225,0.6351875808538163
288,4.073448657989502,0.5614489003880984,0.5659767141009056
289,1.2679258584976196,0.6946959896507116,0.6934023285899095
290,0.9109886884689331,0.6985769728331177,0.6914618369987063
291,1.4769494533538818,0.6972833117723156,0.6934023285899095
292,1.5910979509353638,0.6377749029754204,0.6377749029754204
293,0.7558063864707947,0.6326002587322122,0.6326002587322122
294,1.081295371055603,0.6675291073738681,0.6914618369987063
295,1.0339969396591187,0.7076326002587322,0.7018111254851229
296,0.9342041015625,0.4126778783958603,0.4217335058214748
297,1.7304595708847046,0.5058214747736093,0.5135834411384217
298,0.9446521997451782,0.5937904269081501,0.5950840879689522
299,1.6738795042037964,0.6636481241914618,0.666882276843467
